Date,Ticker,daily_range,daily_range_avg,daily_range_hi,daily_range_lo
2025-12-05,CMBT,0.1,0.3,0.4,0.2
2025-12-01,CMCSA,0.4,0.7,0.9,0.4
2025-12-02,CMCSA,0.9,0.7,0.9,0.4
2025-12-03,CMCSA,0.7,0.7,0.9,0.4
2025-12-04,CMCSA,0.5,0.7,0.9,0.4
2025-12-05,CMCSA,0.9,0.7,0.9,0.4
2025-12-01,CME,4.9,5.1,6.2,4.0
2025-12-02,CME,5.5,5.1,6.2,4.0
2025-12-03,CME,6.7,5.1,6.2,4.0
2025-12-04,CME,4.6,5.1,6.2,4.0
2025-12-05,CME,3.8,5.1,6.2,4.0
2025-12-01,CMG,1.1,0.7,1.0,0.5
2025-12-02,CMG,0.7,0.7,1.0,0.5
2025-12-03,CMG,0.7,0.7,1.0,0.5
2025-12-04,CMG,0.7,0.7,1.0,0.5
2025-12-05,CMG,0.5,0.7,1.0,0.5
2025-12-01,CMI,8.0,9.1,10.8,7.4
2025-12-02,CMI,8.2,9.1,10.8,7.4
2025-12-03,CMI,12.0,9.1,10.8,7.4
2025-12-04,CMI,9.4,9.1,10.8,7.4
2025-12-05,CMI,8.0,9.1,10.8,7.4
2025-12-01,CMRE,0.3,0.4,0.5,0.3
2025-12-02,CMRE,0.5,0.4,0.5,0.3
2025-12-03,CMRE,0.5,0.4,0.5,0.3
2025-12-04,CMRE,0.3,0.4,0.5,0.3
2025-12-05,CMRE,0.5,0.4,0.5,0.3
2025-12-01,CMS,2.2,1.4,1.9,0.8
2025-12-02,CMS,1.0,1.4,1.9,0.8
2025-12-03,CMS,1.3,1.4,1.9,0.8
2025-12-04,CMS,1.5,1.4,1.9,0.8
2025-12-05,CMS,0.8,1.4,1.9,0.8
2025-12-01,CNC,1.2,1.1,1.4,0.7
2025-12-02,CNC,1.6,1.1,1.4,0.7
2025-12-03,CNC,0.7,1.1,1.4,0.7
2025-12-04,CNC,0.6,1.1,1.4,0.7
2025-12-05,CNC,1.1,1.1,1.4,0.7
2025-12-01,CNP,0.8,0.7,0.9,0.4
2025-12-02,CNP,1.0,0.7,0.9,0.4
2025-12-03,CNP,0.5,0.7,0.9,0.4
2025-12-04,CNP,0.6,0.7,0.9,0.4
2025-12-05,CNP,0.4,0.7,0.9,0.4
2025-12-01,CNR,3.5,3.7,5.0,2.5
2025-12-02,CNR,3.6,3.7,5.0,2.5
2025-12-03,CNR,6.0,3.7,5.0,2.5
2025-12-04,CNR,2.9,3.7,5.0,2.5
2025-12-05,CNR,2.8,3.7,5.0,2.5
2025-12-01,COF,5.5,5.0,5.5,4.5
2025-12-02,COF,5.0,5.0,5.5,4.5
2025-12-03,COF,5.4,5.0,5.5,4.5
2025-12-04,COF,4.5,5.0,5.5,4.5
2025-12-05,COF,4.5,5.0,5.5,4.5
2025-12-01,COIN,13.7,11.7,14.0,9.4
2025-12-02,COIN,9.3,11.7,14.0,9.4
2025-12-03,COIN,13.5,11.7,14.0,9.4
2025-12-04,COIN,13.0,11.7,14.0,9.4
2025-12-05,COIN,9.0,11.7,14.0,9.4
2025-12-01,COMT,0.1,0.2,0.2,0.1
2025-12-02,COMT,0.2,0.2,0.2,0.1
2025-12-03,COMT,0.2,0.2,0.2,0.1
2025-12-04,COMT,0.2,0.2,0.2,0.1
2025-12-05,COMT,0.2,0.2,0.2,0.1
2025-12-01,COO,1.4,3.2,6.4,-0.0
2025-12-02,COO,2.4,3.2,6.4,-0.0
2025-12-03,COO,1.5,3.2,6.4,-0.0
2025-12-04,COO,1.8,3.2,6.4,-0.0
2025-12-05,COO,8.9,3.2,6.4,-0.0
2025-12-01,COP,2.4,2.1,2.7,1.6
2025-12-02,COP,1.8,2.1,2.7,1.6
2025-12-03,COP,1.9,2.1,2.7,1.6
2025-12-04,COP,1.6,2.1,2.7,1.6
2025-12-05,COP,3.0,2.1,2.7,1.6
2025-12-01,COR,9.9,9.9,15.8,3.9
2025-12-02,COR,11.8,9.9,15.8,3.9
2025-12-03,COR,18.8,9.9,15.8,3.9
2025-12-04,COR,4.1,9.9,15.8,3.9
2025-12-05,COR,4.8,9.9,15.8,3.9
2025-12-01,CORN,0.1,0.2,0.3,0.1
2025-12-02,CORN,0.3,0.2,0.3,0.1
2025-12-03,CORN,0.2,0.2,0.3,0.1
2025-12-04,CORN,0.2,0.2,0.3,0.1
2025-12-05,CORN,0.1,0.2,0.3,0.1
2025-12-01,COST,12.4,14.7,18.7,10.6
2025-12-02,COST,18.0,14.7,18.7,10.6
2025-12-03,COST,10.3,14.7,18.7,10.6
2025-12-04,COST,19.9,14.7,18.7,10.6
2025-12-05,COST,12.9,14.7,18.7,10.6
2025-12-01,CPAY,7.7,7.6,10.9,4.3
2025-12-02,CPAY,5.6,7.6,10.9,4.3
2025-12-03,CPAY,7.0,7.6,10.9,4.3
2025-12-04,CPAY,4.7,7.6,10.9,4.3
2025-12-05,CPAY,13.1,7.6,10.9,4.3
2025-12-01,CPB,0.7,0.7,0.9,0.5
2025-12-02,CPB,1.1,0.7,0.9,0.5
2025-12-03,CPB,0.7,0.7,0.9,0.5
2025-12-04,CPB,0.7,0.7,0.9,0.5
2025-12-05,CPB,0.5,0.7,0.9,0.5
2025-12-01,CPER,0.4,0.4,0.5,0.3
2025-12-02,CPER,0.5,0.4,0.5,0.3
2025-12-03,CPER,0.4,0.4,0.5,0.3
2025-12-04,CPER,0.3,0.4,0.5,0.3
2025-12-05,CPER,0.4,0.4,0.5,0.3
2025-12-01,CPRT,1.1,0.6,0.9,0.3
2025-12-02,CPRT,0.7,0.6,0.9,0.3
2025-12-03,CPRT,0.6,0.6,0.9,0.3
2025-12-04,CPRT,0.5,0.6,0.9,0.3
2025-12-05,CPRT,0.4,0.6,0.9,0.3
2025-12-01,CPT,1.3,1.5,1.8,1.1
2025-12-02,CPT,1.1,1.5,1.8,1.1
2025-12-03,CPT,1.5,1.5,1.8,1.1
2025-12-04,CPT,2.0,1.5,1.8,1.1
2025-12-05,CPT,1.6,1.5,1.8,1.1
2025-12-01,CRESY,0.5,0.5,0.7,0.4
2025-12-02,CRESY,0.5,0.5,0.7,0.4
2025-12-03,CRESY,0.6,0.5,0.7,0.4
2025-12-04,CRESY,0.4,0.5,0.7,0.4
2025-12-05,CRESY,0.8,0.5,0.7,0.4
2025-12-01,CRL,5.2,5.8,8.5,3.0
2025-12-02,CRL,4.1,5.8,8.5,3.0
2025-12-03,CRL,5.9,5.8,8.5,3.0
2025-12-04,CRL,10.4,5.8,8.5,3.0
2025-12-05,CRL,3.2,5.8,8.5,3.0
2025-12-01,CRM,5.7,8.1,11.6,4.6
2025-12-02,CRM,5.0,8.1,11.6,4.6
2025-12-03,CRM,6.1,8.1,11.6,4.6
2025-12-04,CRM,11.4,8.1,11.6,4.6
2025-12-05,CRM,12.4,8.1,11.6,4.6
2025-12-01,CRWD,11.7,19.6,30.6,8.6
2025-12-02,CRWD,14.0,19.6,30.6,8.6
2025-12-03,CRWD,38.7,19.6,30.6,8.6
2025-12-04,CRWD,15.0,19.6,30.6,8.6
2025-12-05,CRWD,18.6,19.6,30.6,8.6
2025-12-01,CSCO,0.9,1.2,1.8,0.6
2025-12-02,CSCO,1.2,1.2,1.8,0.6
2025-12-03,CSCO,2.2,1.2,1.8,0.6
2025-12-04,CSCO,0.7,1.2,1.8,0.6
2025-12-05,CSCO,0.8,1.2,1.8,0.6
2025-12-01,CSGP,1.5,1.2,1.4,1.0
2025-12-02,CSGP,1.2,1.2,1.4,1.0
2025-12-03,CSGP,1.1,1.2,1.4,1.0
2025-12-04,CSGP,1.0,1.2,1.4,1.0
2025-12-05,CSGP,1.3,1.2,1.4,1.0
2025-12-01,CSX,0.6,0.6,0.8,0.4
2025-12-02,CSX,0.7,0.6,0.8,0.4
2025-12-03,CSX,1.0,0.6,0.8,0.4
2025-12-04,CSX,0.5,0.6,0.8,0.4
2025-12-05,CSX,0.5,0.6,0.8,0.4
2025-12-01,CTAS,2.2,2.5,3.2,1.9
2025-12-02,CTAS,2.1,2.5,3.2,1.9
2025-12-03,CTAS,1.9,2.5,3.2,1.9
2025-12-04,CTAS,3.3,2.5,3.2,1.9
2025-12-05,CTAS,3.2,2.5,3.2,1.9
2025-12-01,CTRA,0.6,0.6,0.6,0.5
2025-12-02,CTRA,0.5,0.6,0.6,0.5
2025-12-03,CTRA,0.7,0.6,0.6,0.5
2025-12-04,CTRA,0.5,0.6,0.6,0.5
2025-12-05,CTRA,0.6,0.6,0.6,0.5
2025-12-01,CTSH,1.2,1.6,1.9,1.3
2025-12-02,CTSH,1.7,1.6,1.9,1.3
2025-12-03,CTSH,2.0,1.6,1.9,1.3
2025-12-04,CTSH,1.5,1.6,1.9,1.3
2025-12-05,CTSH,1.7,1.6,1.9,1.3
2025-12-01,CTVA,1.3,1.2,1.6,0.8
2025-12-02,CTVA,1.8,1.2,1.6,0.8
2025-12-03,CTVA,1.0,1.2,1.6,0.8
2025-12-04,CTVA,0.8,1.2,1.6,0.8
2025-12-05,CTVA,1.1,1.2,1.6,0.8
2025-12-01,CVS,2.1,2.3,2.8,1.9
2025-12-02,CVS,2.2,2.3,2.8,1.9
2025-12-03,CVS,2.9,2.3,2.8,1.9
2025-12-04,CVS,2.6,2.3,2.8,1.9
2025-12-05,CVS,1.9,2.3,2.8,1.9
2025-12-01,CVX,2.5,2.3,3.0,1.6
2025-12-02,CVX,3.2,2.3,3.0,1.6
2025-12-03,CVX,1.5,2.3,3.0,1.6
2025-12-04,CVX,1.7,2.3,3.0,1.6
2025-12-05,CVX,2.8,2.3,3.0,1.6
2025-12-01,D,2.0,1.1,1.6,0.5
2025-12-02,D,1.0,1.1,1.6,0.5
2025-12-03,D,1.1,1.1,1.6,0.5
2025-12-04,D,0.7,1.1,1.6,0.5
2025-12-05,D,0.7,1.1,1.6,0.5
2025-12-01,DAL,2.0,1.8,2.3,1.3
2025-12-02,DAL,1.9,1.8,2.3,1.3
2025-12-03,DAL,2.5,1.8,2.3,1.3
2025-12-04,DAL,1.2,1.8,2.3,1.3
2025-12-05,DAL,1.5,1.8,2.3,1.3
2025-12-01,DASH,7.8,9.2,13.3,5.1
2025-12-02,DASH,16.4,9.2,13.3,5.1
2025-12-03,DASH,8.3,9.2,13.3,5.1
2025-12-04,DASH,6.2,9.2,13.3,5.1
2025-12-05,DASH,7.2,9.2,13.3,5.1
2025-12-01,DAY,0.2,0.1,0.2,0.1
2025-12-02,DAY,0.1,0.1,0.2,0.1
2025-12-03,DAY,0.1,0.1,0.2,0.1
2025-12-04,DAY,0.1,0.1,0.2,0.1
2025-12-05,DAY,0.2,0.1,0.2,0.1
2025-12-01,DBA,0.1,0.1,0.2,0.1
2025-12-02,DBA,0.2,0.1,0.2,0.1
2025-12-03,DBA,0.1,0.1,0.2,0.1
2025-12-04,DBA,0.1,0.1,0.2,0.1
2025-12-05,DBA,0.1,0.1,0.2,0.1
2025-12-01,DBB,0.2,0.2,0.2,0.1
2025-12-02,DBB,0.3,0.2,0.2,0.1
2025-12-03,DBB,0.2,0.2,0.2,0.1
2025-12-04,DBB,0.1,0.2,0.2,0.1
2025-12-05,DBB,0.1,0.2,0.2,0.1
2025-12-01,DBC,0.1,0.1,0.2,0.1
2025-12-02,DBC,0.1,0.1,0.2,0.1
2025-12-03,DBC,0.1,0.1,0.2,0.1
2025-12-04,DBC,0.2,0.1,0.2,0.1
2025-12-05,DBC,0.1,0.1,0.2,0.1
2025-12-01,DD,1.6,1.0,1.3,0.6
2025-12-02,DD,1.0,1.0,1.3,0.6
2025-12-03,DD,0.7,1.0,1.3,0.6
2025-12-04,DD,0.8,1.0,1.3,0.6
2025-12-05,DD,1.0,1.0,1.3,0.6
2025-12-01,DDOG,3.2,4.2,6.1,2.3
2025-12-02,DDOG,7.6,4.2,6.1,2.3
2025-12-03,DDOG,3.2,4.2,6.1,2.3
2025-12-04,DDOG,4.1,4.2,6.1,2.3
2025-12-05,DDOG,3.0,4.2,6.1,2.3
2025-12-01,DE,13.1,10.9,13.8,8.0
2025-12-02,DE,7.3,10.9,13.8,8.0
2025-12-03,DE,13.9,10.9,13.8,8.0
2025-12-04,DE,8.3,10.9,13.8,8.0
2025-12-05,DE,11.8,10.9,13.8,8.0
2025-12-01,DECK,5.1,3.3,4.8,1.8
2025-12-02,DECK,1.5,3.3,4.8,1.8
2025-12-03,DECK,4.2,3.3,4.8,1.8
2025-12-04,DECK,2.1,3.3,4.8,1.8
2025-12-05,DECK,3.6,3.3,4.8,1.8
2025-12-01,DELL,4.4,4.1,5.6,2.5
2025-12-02,DELL,3.2,4.1,5.6,2.5
2025-12-03,DELL,2.9,4.1,5.6,2.5
2025-12-04,DELL,6.7,4.1,5.6,2.5
2025-12-05,DELL,3.1,4.1,5.6,2.5
2025-12-01,DG,2.8,5.7,10.4,1.0
2025-12-02,DG,2.1,5.7,10.4,1.0
2025-12-03,DG,2.0,5.7,10.4,1.0
2025-12-04,DG,10.8,5.7,10.4,1.0
2025-12-05,DG,10.8,5.7,10.4,1.0
2025-12-01,DGX,5.7,3.1,4.6,1.5
2025-12-02,DGX,2.7,3.1,4.6,1.5
2025-12-03,DGX,2.0,3.1,4.6,1.5
2025-12-04,DGX,2.9,3.1,4.6,1.5
2025-12-05,DGX,2.1,3.1,4.6,1.5
2025-12-01,DHI,3.6,4.6,6.0,3.2
2025-12-02,DHI,3.7,4.6,6.0,3.2
2025-12-03,DHI,6.2,4.6,6.0,3.2
2025-12-04,DHI,6.1,4.6,6.0,3.2
2025-12-05,DHI,3.6,4.6,6.0,3.2
2025-12-01,DHR,3.7,3.9,4.7,3.1
2025-12-02,DHR,4.4,3.9,4.7,3.1
2025-12-03,DHR,3.1,3.9,4.7,3.1
2025-12-04,DHR,5.1,3.9,4.7,3.1
2025-12-05,DHR,3.5,3.9,4.7,3.1
2025-12-01,DHT,0.3,0.2,0.3,0.2
2025-12-02,DHT,0.2,0.2,0.3,0.2
2025-12-03,DHT,0.2,0.2,0.3,0.2
2025-12-04,DHT,0.2,0.2,0.3,0.2
2025-12-05,DHT,0.3,0.2,0.3,0.2
2025-12-01,DIA,4.0,3.8,4.9,2.8
2025-12-02,DIA,3.3,3.8,4.9,2.8
2025-12-03,DIA,5.5,3.8,4.9,2.8
2025-12-04,DIA,3.7,3.8,4.9,2.8
2025-12-05,DIA,2.6,3.8,4.9,2.8
2025-12-01,DIS,2.4,1.8,2.1,1.4
2025-12-02,DIS,1.8,1.8,2.1,1.4
2025-12-03,DIS,1.4,1.8,2.1,1.4
2025-12-04,DIS,1.7,1.8,2.1,1.4
2025-12-05,DIS,1.6,1.8,2.1,1.4
2025-12-01,DJI,404.9,391.0,517.7,264.3
2025-12-02,DJI,333.2,391.0,517.7,264.3
2025-12-03,DJI,598.0,391.0,517.7,264.3
2025-12-04,DJI,356.8,391.0,517.7,264.3
2025-12-05,DJI,262.0,391.0,517.7,264.3
2025-12-01,DLR,2.7,3.4,4.8,1.9
2025-12-02,DLR,1.5,3.4,4.8,1.9
2025-12-03,DLR,3.3,3.4,4.8,1.9
2025-12-04,DLR,3.8,3.4,4.8,1.9
2025-12-05,DLR,5.5,3.4,4.8,1.9
2025-12-01,DLTR,2.5,5.5,8.6,2.3
2025-12-02,DLTR,2.8,5.5,8.6,2.3
2025-12-03,DLTR,6.9,5.5,8.6,2.3
2025-12-04,DLTR,4.9,5.5,8.6,2.3
2025-12-05,DLTR,10.2,5.5,8.6,2.3
2025-12-01,DOC,0.2,0.4,0.7,0.1
2025-12-02,DOC,0.5,0.4,0.7,0.1
2025-12-03,DOC,0.9,0.4,0.7,0.1
2025-12-04,DOC,0.2,0.4,0.7,0.1
2025-12-05,DOC,0.2,0.4,0.7,0.1
2025-12-01,DOV,4.3,3.2,4.4,2.1
2025-12-02,DOV,4.3,3.2,4.4,2.1
2025-12-03,DOV,2.9,3.2,4.4,2.1
2025-12-04,DOV,3.2,3.2,4.4,2.1
2025-12-05,DOV,1.6,3.2,4.4,2.1
2025-12-01,DOW,0.7,0.8,1.0,0.6
2025-12-02,DOW,0.7,0.8,1.0,0.6
2025-12-03,DOW,0.7,0.8,1.0,0.6
2025-12-04,DOW,1.2,0.8,1.0,0.6
2025-12-05,DOW,0.8,0.8,1.0,0.6
2025-12-01,DPZ,9.7,9.3,11.6,7.0
2025-12-02,DPZ,8.6,9.3,11.6,7.0
2025-12-03,DPZ,8.5,9.3,11.6,7.0
2025-12-04,DPZ,6.7,9.3,11.6,7.0
2025-12-05,DPZ,12.9,9.3,11.6,7.0
2025-12-01,DRI,5.3,3.6,4.9,2.2
2025-12-02,DRI,1.8,3.6,4.9,2.2
2025-12-03,DRI,4.2,3.6,4.9,2.2
2025-12-04,DRI,3.7,3.6,4.9,2.2
2025-12-05,DRI,2.8,3.6,4.9,2.2
2025-12-01,DTE,3.6,2.7,4.0,1.5
2025-12-02,DTE,2.6,2.7,4.0,1.5
2025-12-03,DTE,1.8,2.7,4.0,1.5
2025-12-04,DTE,4.4,2.7,4.0,1.5
2025-12-05,DTE,1.3,2.7,4.0,1.5
2025-12-01,DUK,2.8,2.0,2.5,1.5
2025-12-02,DUK,1.8,2.0,2.5,1.5
2025-12-03,DUK,2.2,2.0,2.5,1.5
2025-12-04,DUK,1.6,2.0,2.5,1.5
2025-12-05,DUK,1.8,2.0,2.5,1.5
2025-12-01,DVA,1.9,2.1,2.6,1.7
2025-12-02,DVA,2.6,2.1,2.6,1.7
2025-12-03,DVA,2.5,2.1,2.6,1.7
2025-12-04,DVA,2.1,2.1,2.6,1.7
2025-12-05,DVA,1.6,2.1,2.6,1.7
2025-12-01,DVN,1.2,0.8,1.1,0.5
2025-12-02,DVN,0.9,0.8,1.1,0.5
2025-12-03,DVN,0.5,0.8,1.1,0.5
2025-12-04,DVN,0.4,0.8,1.1,0.5
2025-12-05,DVN,0.8,0.8,1.1,0.5
2025-12-01,DXCM,1.7,1.3,1.6,1.0
2025-12-02,DXCM,1.0,1.3,1.6,1.0
2025-12-03,DXCM,1.1,1.3,1.6,1.0
2025-12-04,DXCM,1.2,1.3,1.6,1.0
2025-12-05,DXCM,1.6,1.3,1.6,1.0
2025-12-01,EA,1.2,0.8,1.0,0.5
2025-12-02,EA,0.9,0.8,1.0,0.5
2025-12-03,EA,0.6,0.8,1.0,0.5
2025-12-04,EA,0.5,0.8,1.0,0.5
2025-12-05,EA,0.7,0.8,1.0,0.5
2025-12-01,EBAY,2.9,1.7,2.4,1.0
2025-12-02,EBAY,1.4,1.7,2.4,1.0
2025-12-03,EBAY,1.9,1.7,2.4,1.0
2025-12-04,EBAY,1.2,1.7,2.4,1.0
2025-12-05,EBAY,1.3,1.7,2.4,1.0
2025-12-01,EC,0.2,0.2,0.2,0.2
2025-12-02,EC,0.2,0.2,0.2,0.2
2025-12-03,EC,0.2,0.2,0.2,0.2
2025-12-04,EC,0.2,0.2,0.2,0.2
2025-12-05,EC,0.2,0.2,0.2,0.2
2025-12-01,ECH,0.5,0.5,0.8,0.3
2025-12-02,ECH,0.2,0.5,0.8,0.3
2025-12-03,ECH,0.3,0.5,0.8,0.3
2025-12-04,ECH,0.7,0.5,0.8,0.3
2025-12-05,ECH,0.9,0.5,0.8,0.3
2025-12-01,ECL,3.4,5.2,7.5,2.9
2025-12-02,ECL,4.8,5.2,7.5,2.9
2025-12-03,ECL,8.7,5.2,7.5,2.9
2025-12-04,ECL,2.9,5.2,7.5,2.9
2025-12-05,ECL,6.1,5.2,7.5,2.9
2025-12-01,ED,2.5,1.7,2.3,1.0
2025-12-02,ED,1.4,1.7,2.3,1.0
2025-12-03,ED,2.0,1.7,2.3,1.0
2025-12-04,ED,1.5,1.7,2.3,1.0
2025-12-05,ED,1.0,1.7,2.3,1.0
2025-12-01,EDEN,1.1,0.8,1.0,0.5
2025-12-02,EDEN,0.5,0.8,1.0,0.5
2025-12-03,EDEN,0.6,0.8,1.0,0.5
2025-12-04,EDEN,1.0,0.8,1.0,0.5
2025-12-05,EDEN,0.6,0.8,1.0,0.5
2025-12-01,EDV,0.3,0.5,0.6,0.4
2025-12-02,EDV,0.6,0.5,0.6,0.4
2025-12-03,EDV,0.5,0.5,0.6,0.4
2025-12-04,EDV,0.5,0.5,0.6,0.4
2025-12-05,EDV,0.6,0.5,0.6,0.4
2025-12-01,EFNL,0.2,0.2,0.3,0.1
2025-12-02,EFNL,0.1,0.2,0.3,0.1
2025-12-03,EFNL,0.3,0.2,0.3,0.1
2025-12-04,EFNL,0.1,0.2,0.3,0.1
2025-12-05,EFNL,0.3,0.2,0.3,0.1
2025-12-01,EFX,4.6,3.6,4.4,2.7
2025-12-02,EFX,3.0,3.6,4.4,2.7
2025-12-03,EFX,3.0,3.6,4.4,2.7
2025-12-04,EFX,4.4,3.6,4.4,2.7
2025-12-05,EFX,2.9,3.6,4.4,2.7
2025-12-01,EG,5.4,4.8,5.3,4.4
2025-12-02,EG,4.9,4.8,5.3,4.4
2025-12-03,EG,4.1,4.8,5.3,4.4
2025-12-04,EG,5.1,4.8,5.3,4.4
2025-12-05,EG,4.7,4.8,5.3,4.4
2025-12-01,EIDO,0.2,0.1,0.2,0.0
2025-12-02,EIDO,0.2,0.1,0.2,0.0
2025-12-03,EIDO,0.1,0.1,0.2,0.0
2025-12-04,EIDO,0.1,0.1,0.2,0.0
2025-12-05,EIDO,0.1,0.1,0.2,0.0
2025-12-01,EIRL,1.0,0.5,0.8,0.2
2025-12-02,EIRL,0.6,0.5,0.8,0.2
2025-12-03,EIRL,0.1,0.5,0.8,0.2
2025-12-04,EIRL,0.4,0.5,0.8,0.2
2025-12-05,EIRL,0.5,0.5,0.8,0.2
2025-12-01,EIS,1.1,1.1,1.5,0.8
2025-12-02,EIS,0.8,1.1,1.5,0.8
2025-12-03,EIS,1.6,1.1,1.5,0.8
2025-12-04,EIS,0.7,1.1,1.5,0.8
2025-12-05,EIS,1.5,1.1,1.5,0.8
2025-12-01,EIX,1.2,1.2,1.5,1.0
2025-12-02,EIX,1.4,1.2,1.5,1.0
2025-12-03,EIX,1.2,1.2,1.5,1.0
2025-12-04,EIX,1.4,1.2,1.5,1.0
2025-12-05,EIX,0.8,1.2,1.5,1.0
2025-12-01,EL,3.1,2.9,3.7,2.1
2025-12-02,EL,4.2,2.9,3.7,2.1
2025-12-03,EL,2.1,2.9,3.7,2.1
2025-12-04,EL,2.5,2.9,3.7,2.1
2025-12-05,EL,2.7,2.9,3.7,2.1
2025-12-01,ELV,9.9,7.0,9.0,5.0
2025-12-02,ELV,5.5,7.0,9.0,5.0
2025-12-03,ELV,5.4,7.0,9.0,5.0
2025-12-04,ELV,8.1,7.0,9.0,5.0
2025-12-05,ELV,5.9,7.0,9.0,5.0
2025-12-01,EME,9.9,18.9,27.3,10.4
2025-12-02,EME,15.6,18.9,27.3,10.4
2025-12-03,EME,21.8,18.9,27.3,10.4
2025-12-04,EME,32.0,18.9,27.3,10.4
2025-12-05,EME,15.2,18.9,27.3,10.4
2025-12-01,EMN,1.5,2.1,3.1,1.2
2025-12-02,EMN,3.8,2.1,3.1,1.2
2025-12-03,EMN,1.9,2.1,3.1,1.2
2025-12-04,EMN,1.5,2.1,3.1,1.2
2025-12-05,EMN,2.0,2.1,3.1,1.2
2025-12-01,EMR,1.9,2.6,3.5,1.7
2025-12-02,EMR,2.4,2.6,3.5,1.7
2025-12-03,EMR,4.1,2.6,3.5,1.7
2025-12-04,EMR,2.5,2.6,3.5,1.7
2025-12-05,EMR,2.1,2.6,3.5,1.7
2025-12-01,ENZL,0.4,0.4,0.5,0.3
2025-12-02,ENZL,0.3,0.4,0.5,0.3
2025-12-03,ENZL,0.6,0.4,0.5,0.3
2025-12-04,ENZL,0.4,0.4,0.5,0.3
2025-12-05,ENZL,0.3,0.4,0.5,0.3
2025-12-01,EOG,2.2,2.0,2.4,1.5
2025-12-02,EOG,1.6,2.0,2.4,1.5
2025-12-03,EOG,2.2,2.0,2.4,1.5
2025-12-04,EOG,1.4,2.0,2.4,1.5
2025-12-05,EOG,2.4,2.0,2.4,1.5
2025-12-01,EPAM,6.9,5.8,7.5,4.1
2025-12-02,EPAM,4.2,5.8,7.5,4.1
2025-12-03,EPAM,7.9,5.8,7.5,4.1
2025-12-04,EPAM,5.9,5.8,7.5,4.1
2025-12-05,EPAM,4.0,5.8,7.5,4.1
2025-12-01,EPHE,0.2,0.2,0.3,0.1
2025-12-02,EPHE,0.2,0.2,0.3,0.1
2025-12-03,EPHE,0.1,0.2,0.3,0.1
2025-12-04,EPHE,0.3,0.2,0.3,0.1
2025-12-05,EPHE,0.2,0.2,0.3,0.1
2025-12-01,EPOL,0.3,0.3,0.3,0.2
2025-12-02,EPOL,0.4,0.3,0.3,0.2
2025-12-03,EPOL,0.2,0.3,0.3,0.2
2025-12-04,EPOL,0.2,0.3,0.3,0.2
2025-12-05,EPOL,0.2,0.3,0.3,0.2
2025-12-01,EPU,0.8,1.0,1.4,0.6
2025-12-02,EPU,0.8,1.0,1.4,0.6
2025-12-03,EPU,0.6,1.0,1.4,0.6
2025-12-04,EPU,1.4,1.0,1.4,0.6
2025-12-05,EPU,1.5,1.0,1.4,0.6
2025-12-01,EQIX,14.5,15.4,20.5,10.4
2025-12-02,EQIX,11.4,15.4,20.5,10.4
2025-12-03,EQIX,10.8,15.4,20.5,10.4
2025-12-04,EQIX,17.4,15.4,20.5,10.4
2025-12-05,EQIX,23.2,15.4,20.5,10.4
2025-12-01,EQR,1.1,0.9,1.1,0.7
2025-12-02,EQR,1.1,0.9,1.1,0.7
2025-12-03,EQR,0.5,0.9,1.1,0.7
2025-12-04,EQR,0.9,0.9,1.1,0.7
2025-12-05,EQR,0.9,0.9,1.1,0.7
2025-12-01,EQT,1.3,2.2,2.8,1.5
2025-12-02,EQT,2.0,2.2,2.8,1.5
2025-12-03,EQT,2.8,2.2,2.8,1.5
2025-12-04,EQT,2.8,2.2,2.8,1.5
2025-12-05,EQT,2.0,2.2,2.8,1.5
2025-12-01,ERIE,4.7,4.8,5.1,4.5
2025-12-02,ERIE,4.5,4.8,5.1,4.5
2025-12-03,ERIE,5.2,4.8,5.1,4.5
2025-12-04,ERIE,4.9,4.8,5.1,4.5
2025-12-05,ERIE,4.6,4.8,5.1,4.5
2025-12-01,ES,1.4,1.3,1.6,1.0
2025-12-02,ES,1.0,1.3,1.6,1.0
2025-12-03,ES,1.3,1.3,1.6,1.0
2025-12-04,ES,1.7,1.3,1.6,1.0
2025-12-05,ES,1.1,1.3,1.6,1.0
2025-12-01,ES=F,9.3,16.3,34.2,-1.6
2025-12-02,ES=F,10.0,16.3,34.2,-1.6
2025-12-03,ES=F,5.8,16.3,34.2,-1.6
2025-12-04,ES=F,8.3,16.3,34.2,-1.6
2025-12-05,ES=F,48.3,16.3,34.2,-1.6
2025-12-01,ESS,3.8,3.9,4.5,3.2
2025-12-02,ESS,3.5,3.9,4.5,3.2
2025-12-03,ESS,3.3,3.9,4.5,3.2
2025-12-04,ESS,4.9,3.9,4.5,3.2
2025-12-05,ESS,3.8,3.9,4.5,3.2
2025-12-01,ETN,5.5,8.6,11.8,5.4
2025-12-02,ETN,10.9,8.6,11.8,5.4
2025-12-03,ETN,12.6,8.6,11.8,5.4
2025-12-04,ETN,8.4,8.6,11.8,5.4
2025-12-05,ETN,5.4,8.6,11.8,5.4
2025-12-01,ETR,2.6,1.9,2.4,1.4
2025-12-02,ETR,2.2,1.9,2.4,1.4
2025-12-03,ETR,1.9,1.9,2.4,1.4
2025-12-04,ETR,1.6,1.9,2.4,1.4
2025-12-05,ETR,1.2,1.9,2.4,1.4
2025-12-01,EVRG,2.1,1.2,1.7,0.7
2025-12-02,EVRG,1.3,1.2,1.7,0.7
2025-12-03,EVRG,0.9,1.2,1.7,0.7
