Date,Ticker,Rvol,Rvol_avg,Rvol_hi,Rvol_low
2025-12-05,PFE,0.1503,0.1872,0.2347,0.1397
2025-12-03,PFF,0.0477,0.0592,0.0709,0.0476
2025-12-04,PFF,0.0711,0.0592,0.0709,0.0476
2025-12-05,PFF,0.0589,0.0592,0.0709,0.0476
2025-12-03,PFG,0.2329,0.1992,0.2285,0.17
2025-12-04,PFG,0.184,0.1992,0.2285,0.17
2025-12-05,PFG,0.1807,0.1992,0.2285,0.17
2025-12-03,PG,0.1857,0.1557,0.1821,0.1293
2025-12-04,PG,0.1452,0.1557,0.1821,0.1293
2025-12-05,PG,0.1362,0.1557,0.1821,0.1293
2025-12-03,PGR,0.1239,0.1226,0.1566,0.0886
2025-12-04,PGR,0.088,0.1226,0.1566,0.0886
2025-12-05,PGR,0.156,0.1226,0.1566,0.0886
2025-12-03,PH,0.0971,0.0762,0.0955,0.057
2025-12-04,PH,0.0724,0.0762,0.0955,0.057
2025-12-05,PH,0.0592,0.0762,0.0955,0.057
2025-12-03,PHM,0.3909,0.3737,0.4094,0.3379
2025-12-04,PHM,0.3976,0.3737,0.4094,0.3379
2025-12-05,PHM,0.3326,0.3737,0.4094,0.3379
2025-12-03,PKG,0.9052,0.6982,0.8836,0.5129
2025-12-04,PKG,0.6421,0.6982,0.8836,0.5129
2025-12-05,PKG,0.5474,0.6982,0.8836,0.5129
2025-12-03,PLD,0.0226,0.0575,0.0886,0.0264
2025-12-04,PLD,0.0825,0.0575,0.0886,0.0264
2025-12-05,PLD,0.0674,0.0575,0.0886,0.0264
2025-12-03,PLTR,0.14,0.1489,0.166,0.1317
2025-12-04,PLTR,0.1686,0.1489,0.166,0.1317
2025-12-05,PLTR,0.138,0.1489,0.166,0.1317
2025-12-03,PM,0.1013,0.1033,0.1157,0.091
2025-12-04,PM,0.0921,0.1033,0.1157,0.091
2025-12-05,PM,0.1166,0.1033,0.1157,0.091
2025-12-03,PNC,0.3682,0.303,0.3619,0.2442
2025-12-04,PNC,0.2872,0.303,0.3619,0.2442
2025-12-05,PNC,0.2538,0.303,0.3619,0.2442
2025-12-03,PNR,0.1291,0.1766,0.2212,0.132
2025-12-04,PNR,0.2175,0.1766,0.2212,0.132
2025-12-05,PNR,0.1832,0.1766,0.2212,0.132
2025-12-03,PNW,0.1082,0.0886,0.1056,0.0717
2025-12-04,PNW,0.0791,0.0886,0.1056,0.0717
2025-12-05,PNW,0.0787,0.0886,0.1056,0.0717
2025-12-03,PODD,0.0138,0.2407,0.4452,0.0362
2025-12-04,PODD,0.2976,0.2407,0.4452,0.0362
2025-12-05,PODD,0.4108,0.2407,0.4452,0.0362
2025-12-03,POOL,0.0054,0.127,0.2331,0.0209
2025-12-04,POOL,0.2003,0.127,0.2331,0.0209
2025-12-05,POOL,0.1754,0.127,0.2331,0.0209
2025-12-03,POWA,0.0615,0.0475,0.0602,0.0349
2025-12-04,POWA,0.0442,0.0475,0.0602,0.0349
2025-12-05,POWA,0.0368,0.0475,0.0602,0.0349
2025-12-03,PPG,0.0782,0.1107,0.1416,0.0798
2025-12-04,PPG,0.1397,0.1107,0.1416,0.0798
2025-12-05,PPG,0.1143,0.1107,0.1416,0.0798
2025-12-03,PPL,0.0512,0.0595,0.0695,0.0494
2025-12-04,PPL,0.0566,0.0595,0.0695,0.0494
2025-12-05,PPL,0.0706,0.0595,0.0695,0.0494
2025-12-03,PPLT,0.27,0.219,0.2673,0.1707
2025-12-04,PPLT,0.213,0.219,0.2673,0.1707
2025-12-05,PPLT,0.174,0.219,0.2673,0.1707
2025-12-03,PRU,0.2174,0.1692,0.2118,0.1265
2025-12-04,PRU,0.1537,0.1692,0.2118,0.1265
2025-12-05,PRU,0.1364,0.1692,0.2118,0.1265
2025-12-03,PSA,0.1259,0.1879,0.2469,0.1289
2025-12-04,PSA,0.1943,0.1879,0.2469,0.1289
2025-12-05,PSA,0.2435,0.1879,0.2469,0.1289
2025-12-03,PSKY,0.8946,0.8394,0.921,0.7578
2025-12-04,PSKY,0.7456,0.8394,0.921,0.7578
2025-12-05,PSKY,0.8779,0.8394,0.921,0.7578
2025-12-03,PSX,0.3619,0.2768,0.3542,0.1995
2025-12-04,PSX,0.258,0.2768,0.3542,0.1995
2025-12-05,PSX,0.2106,0.2768,0.3542,0.1995
2025-12-03,PTC,0.0461,0.1188,0.2561,-0.0184
2025-12-04,PTC,0.0333,0.1188,0.2561,-0.0184
2025-12-05,PTC,0.2772,0.1188,0.2561,-0.0184
2025-12-03,PWR,0.0297,0.1184,0.1983,0.0385
2025-12-04,PWR,0.1405,0.1184,0.1983,0.0385
2025-12-05,PWR,0.1849,0.1184,0.1983,0.0385
2025-12-03,PYPL,0.3536,0.3085,0.3511,0.2659
2025-12-04,PYPL,0.3028,0.3085,0.3511,0.2659
2025-12-05,PYPL,0.269,0.3085,0.3511,0.2659
2025-12-03,QAT,0.0538,0.0594,0.0643,0.0545
2025-12-04,QAT,0.062,0.0594,0.0643,0.0545
2025-12-05,QAT,0.0625,0.0594,0.0643,0.0545
2025-12-03,QCOM,0.1097,0.1871,0.2557,0.1185
2025-12-04,QCOM,0.2404,0.1871,0.2557,0.1185
2025-12-05,QCOM,0.2111,0.1871,0.2557,0.1185
2025-12-03,QQQ,0.0604,0.0628,0.0693,0.0563
2025-12-04,QQQ,0.0701,0.0628,0.0693,0.0563
2025-12-05,QQQ,0.0578,0.0628,0.0693,0.0563
2025-12-03,QUAL,0.0041,0.0174,0.0291,0.0057
2025-12-04,QUAL,0.0264,0.0174,0.0291,0.0057
2025-12-05,QUAL,0.0216,0.0174,0.0291,0.0057
2025-12-03,RCL,0.0932,0.1648,0.2298,0.0998
2025-12-04,RCL,0.2201,0.1648,0.2298,0.0998
2025-12-05,RCL,0.1812,0.1648,0.2298,0.0998
2025-12-03,REG,0.1131,0.0976,0.1128,0.0824
2025-12-04,REG,0.0969,0.0976,0.1128,0.0824
2025-12-05,REG,0.0827,0.0976,0.1128,0.0824
2025-12-03,REGN,0.1559,0.168,0.1851,0.151
2025-12-04,REGN,0.1876,0.168,0.1851,0.151
2025-12-05,REGN,0.1606,0.168,0.1851,0.151
2025-12-03,RF,0.3135,0.2653,0.3073,0.2232
2025-12-04,RF,0.2369,0.2653,0.3073,0.2232
2025-12-05,RF,0.2453,0.2653,0.3073,0.2232
2025-12-03,RIG,0.4678,0.3759,0.4619,0.29
2025-12-04,RIG,0.3624,0.3759,0.4619,0.29
2025-12-05,RIG,0.2976,0.3759,0.4619,0.29
2025-12-03,RJF,0.2409,0.2179,0.2399,0.196
2025-12-04,RJF,0.2159,0.2179,0.2399,0.196
2025-12-05,RJF,0.197,0.2179,0.2399,0.196
2025-12-03,RL,0.3778,0.3476,0.4107,0.2845
2025-12-04,RL,0.2751,0.3476,0.4107,0.2845
2025-12-05,RL,0.3899,0.3476,0.4107,0.2845
2025-12-03,RMD,0.0852,0.1027,0.1368,0.0685
2025-12-04,RMD,0.0808,0.1027,0.1368,0.0685
2025-12-05,RMD,0.142,0.1027,0.1368,0.0685
2025-12-03,ROK,0.2274,0.1847,0.2218,0.1475
2025-12-04,ROK,0.1661,0.1847,0.2218,0.1475
2025-12-05,ROK,0.1605,0.1847,0.2218,0.1475
2025-12-03,ROKU,0.8055,0.733,0.8101,0.6559
2025-12-04,ROKU,0.6521,0.733,0.8101,0.6559
2025-12-05,ROKU,0.7415,0.733,0.8101,0.6559
2025-12-03,ROL,0.0002,0.0588,0.1602,-0.0426
2025-12-04,ROL,0.0003,0.0588,0.1602,-0.0426
2025-12-05,ROL,0.1759,0.0588,0.1602,-0.0426
2025-12-03,ROP,0.0296,0.0467,0.0622,0.0313
2025-12-04,ROP,0.0511,0.0467,0.0622,0.0313
2025-12-05,ROP,0.0595,0.0467,0.0622,0.0313
2025-12-03,ROST,0.0228,0.0499,0.0735,0.0263
2025-12-04,ROST,0.0619,0.0499,0.0735,0.0263
2025-12-05,ROST,0.0651,0.0499,0.0735,0.0263
2025-12-03,RSG,0.2159,0.1693,0.2113,0.1272
2025-12-04,RSG,0.1575,0.1693,0.2113,0.1272
2025-12-05,RSG,0.1344,0.1693,0.2113,0.1272
2025-12-03,RSP,0.0963,0.0766,0.0949,0.0583
2025-12-04,RSP,0.0735,0.0766,0.0949,0.0583
2025-12-05,RSP,0.06,0.0766,0.0949,0.0583
2025-12-03,RTX,0.0754,0.1228,0.1644,0.0811
2025-12-04,RTX,0.1534,0.1228,0.1644,0.0811
2025-12-05,RTX,0.1395,0.1228,0.1644,0.0811
2025-12-03,RUT,0.2336,0.1884,0.2275,0.1492
2025-12-04,RUT,0.1655,0.1884,0.2275,0.1492
2025-12-05,RUT,0.1661,0.1884,0.2275,0.1492
2025-12-03,RVTY,0.025,0.0963,0.1651,0.0275
2025-12-04,RVTY,0.1016,0.0963,0.1651,0.0275
2025-12-05,RVTY,0.1623,0.0963,0.1651,0.0275
2025-12-03,SBAC,0.1175,0.1499,0.1813,0.1184
2025-12-04,SBAC,0.1802,0.1499,0.1813,0.1184
2025-12-05,SBAC,0.152,0.1499,0.1813,0.1184
2025-12-03,SBLK,0.4636,0.3599,0.4529,0.2669
2025-12-04,SBLK,0.332,0.3599,0.4529,0.2669
2025-12-05,SBLK,0.284,0.3599,0.4529,0.2669
2025-12-03,SBUX,0.2133,0.2966,0.3763,0.2168
2025-12-04,SBUX,0.3723,0.2966,0.3763,0.2168
2025-12-05,SBUX,0.3041,0.2966,0.3763,0.2168
2025-12-03,SCHP,0.0168,0.0223,0.0272,0.0174
2025-12-04,SCHP,0.0237,0.0223,0.0272,0.0174
2025-12-05,SCHP,0.0263,0.0223,0.0272,0.0174
2025-12-03,SCHW,0.3092,0.2592,0.3043,0.2141
2025-12-04,SCHW,0.2216,0.2592,0.3043,0.2141
2025-12-05,SCHW,0.2468,0.2592,0.3043,0.2141
2025-12-03,SD,0.7497,0.5958,0.7387,0.4529
2025-12-04,SD,0.5704,0.5958,0.7387,0.4529
2025-12-05,SD,0.4673,0.5958,0.7387,0.4529
2025-12-03,SDY,0.1376,0.1059,0.1348,0.077
2025-12-04,SDY,0.099,0.1059,0.1348,0.077
2025-12-05,SDY,0.081,0.1059,0.1348,0.077
2025-12-03,SHW,0.1897,0.1562,0.1884,0.124
2025-12-04,SHW,0.1535,0.1562,0.1884,0.124
2025-12-05,SHW,0.1255,0.1562,0.1884,0.124
2025-12-04,SHY,0.0122,0.0077,0.0143,0.001
2025-12-05,SHY,0.0108,0.0077,0.0143,0.001
2025-12-03,SILJ,0.0776,0.0642,0.076,0.0524
2025-12-04,SILJ,0.0554,0.0642,0.076,0.0524
2025-12-05,SILJ,0.0595,0.0642,0.076,0.0524
2025-12-03,SJM,0.1564,0.1478,0.1698,0.1259
2025-12-04,SJM,0.1229,0.1478,0.1698,0.1259
2025-12-05,SJM,0.1642,0.1478,0.1698,0.1259
2025-12-03,SLB,0.441,0.3371,0.4311,0.2432
2025-12-04,SLB,0.3124,0.3371,0.4311,0.2432
2025-12-05,SLB,0.258,0.3371,0.4311,0.2432
2025-12-03,SLV,0.143,0.2533,0.3502,0.1565
2025-12-04,SLV,0.2923,0.2533,0.3502,0.1565
2025-12-05,SLV,0.3246,0.2533,0.3502,0.1565
2025-12-03,SMCI,0.4238,0.3358,0.4169,0.2548
2025-12-04,SMCI,0.3196,0.3358,0.4169,0.2548
2025-12-05,SMCI,0.2642,0.3358,0.4169,0.2548
2025-12-03,SMH,0.0515,0.1502,0.238,0.0624
2025-12-04,SMH,0.2197,0.1502,0.238,0.0624
2025-12-05,SMH,0.1794,0.1502,0.238,0.0624
2025-12-03,SNA,0.0539,0.0522,0.0546,0.0498
2025-12-04,SNA,0.0495,0.0522,0.0546,0.0498
2025-12-05,SNA,0.0533,0.0522,0.0546,0.0498
2025-12-03,SNDK,0.3422,0.92,1.4235,0.4164
2025-12-04,SNDK,1.2658,0.92,1.4235,0.4164
2025-12-05,SNDK,1.1518,0.92,1.4235,0.4164
2025-12-03,SNPS,0.1437,0.2701,0.3822,0.1579
2025-12-04,SNPS,0.3577,0.2701,0.3822,0.1579
2025-12-05,SNPS,0.3088,0.2701,0.3822,0.1579
2025-12-03,SO,0.1374,0.1093,0.1338,0.0847
2025-12-04,SO,0.0983,0.1093,0.1338,0.0847
2025-12-05,SO,0.0921,0.1093,0.1338,0.0847
2025-12-03,SOLV,0.0485,0.0425,0.0478,0.0372
2025-12-04,SOLV,0.0386,0.0425,0.0478,0.0372
2025-12-05,SOLV,0.0403,0.0425,0.0478,0.0372
2025-12-03,SOYB,0.0527,0.0661,0.0845,0.0477
2025-12-04,SOYB,0.0584,0.0661,0.0845,0.0477
2025-12-05,SOYB,0.0871,0.0661,0.0845,0.0477
2025-12-03,SPG,0.1881,0.1718,0.1935,0.1502
2025-12-04,SPG,0.1802,0.1718,0.1935,0.1502
2025-12-05,SPG,0.1473,0.1718,0.1935,0.1502
2025-12-03,SPGI,0.2901,0.2341,0.2868,0.1815
2025-12-04,SPGI,0.2266,0.2341,0.2868,0.1815
2025-12-05,SPGI,0.1856,0.2341,0.2868,0.1815
2025-12-03,SPHB,0.1032,0.1143,0.1284,0.1002
2025-12-04,SPHB,0.1302,0.1143,0.1284,0.1002
2025-12-05,SPHB,0.1095,0.1143,0.1284,0.1002
2025-12-03,SPLV,0.073,0.0559,0.0713,0.0404
2025-12-04,SPLV,0.0518,0.0559,0.0713,0.0404
2025-12-05,SPLV,0.0428,0.0559,0.0713,0.0404
2025-12-03,SPX,0.0059,0.0114,0.0164,0.0064
2025-12-04,SPX,0.0156,0.0114,0.0164,0.0064
2025-12-05,SPX,0.0129,0.0114,0.0164,0.0064
2025-12-03,SPY,0.0181,0.0192,0.0215,0.017
2025-12-04,SPY,0.0218,0.0192,0.0215,0.017
2025-12-05,SPY,0.0178,0.0192,0.0215,0.017
2025-12-03,SRE,0.0403,0.0598,0.0938,0.0258
2025-12-04,SRE,0.04,0.0598,0.0938,0.0258
2025-12-05,SRE,0.0991,0.0598,0.0938,0.0258
2025-12-03,STE,0.1576,0.1596,0.162,0.1571
2025-12-04,STE,0.1623,0.1596,0.162,0.1571
2025-12-05,STE,0.1587,0.1596,0.162,0.1571
2025-12-03,STIP,0.0055,0.006,0.0064,0.0055
2025-12-04,STIP,0.0063,0.006,0.0064,0.0055
2025-12-05,STIP,0.0063,0.006,0.0064,0.0055
2025-12-03,STLA,0.2066,0.1826,0.2111,0.1541
2025-12-04,STLA,0.1511,0.1826,0.2111,0.1541
2025-12-05,STLA,0.1902,0.1826,0.2111,0.1541
2025-12-03,STLD,0.2585,0.3042,0.346,0.2624
2025-12-04,STLD,0.3405,0.3042,0.346,0.2624
2025-12-05,STLD,0.3137,0.3042,0.346,0.2624
2025-12-03,STNG,0.1138,0.1621,0.2076,0.1167
2025-12-04,STNG,0.2041,0.1621,0.2076,0.1167
2025-12-05,STNG,0.1686,0.1621,0.2076,0.1167
2025-12-03,STT,0.0918,0.0773,0.0902,0.0643
2025-12-04,STT,0.0732,0.0773,0.0902,0.0643
2025-12-05,STT,0.0669,0.0773,0.0902,0.0643
2025-12-03,STX,0.2107,0.4185,0.607,0.2301
2025-12-04,STX,0.4666,0.4185,0.607,0.2301
2025-12-05,STX,0.5782,0.4185,0.607,0.2301
2025-12-03,STZ,0.0187,0.0941,0.2264,-0.0382
2025-12-04,STZ,0.0168,0.0941,0.2264,-0.0382
2025-12-05,STZ,0.2469,0.0941,0.2264,-0.0382
2025-12-03,SW,0.922,0.7093,0.8999,0.5188
2025-12-04,SW,0.6521,0.7093,0.8999,0.5188
2025-12-05,SW,0.5539,0.7093,0.8999,0.5188
2025-12-03,SWK,0.0951,0.1423,0.1857,0.0988
2025-12-04,SWK,0.1806,0.1423,0.1857,0.0988
2025-12-05,SWK,0.1511,0.1423,0.1857,0.0988
2025-12-03,SWKS,0.2251,0.2809,0.3345,0.2274
2025-12-04,SWKS,0.3319,0.2809,0.3345,0.2274
2025-12-05,SWKS,0.2859,0.2809,0.3345,0.2274
2025-12-03,SYF,0.0809,0.0984,0.1157,0.0811
2025-12-04,SYF,0.0986,0.0984,0.1157,0.0811
2025-12-05,SYF,0.1156,0.0984,0.1157,0.0811
2025-12-03,SYK,0.1477,0.1209,0.1444,0.0973
2025-12-04,SYK,0.1113,0.1209,0.1444,0.0973
2025-12-05,SYK,0.1036,0.1209,0.1444,0.0973
2025-12-03,SYY,0.0545,0.1238,0.1849,0.0628
2025-12-04,SYY,0.1697,0.1238,0.1849,0.0628
2025-12-05,SYY,0.1473,0.1238,0.1849,0.0628
2025-12-03,T,0.0295,0.0773,0.1198,0.0347
2025-12-04,T,0.1112,0.0773,0.1198,0.0347
2025-12-05,T,0.0911,0.0773,0.1198,0.0347
2025-12-03,TAGS,0.1637,0.1349,0.1602,0.1097
2025-12-04,TAGS,0.1252,0.1349,0.1602,0.1097
2025-12-05,TAGS,0.116,0.1349,0.1602,0.1097
2025-12-03,TAP,0.0354,0.0552,0.0735,0.0368
2025-12-04,TAP,0.0716,0.0552,0.0735,0.0368
2025-12-05,TAP,0.0585,0.0552,0.0735,0.0368
2025-12-03,TDG,0.0401,0.1518,0.2491,0.0546
2025-12-04,TDG,0.2174,0.1518,0.2491,0.0546
2025-12-05,TDG,0.1981,0.1518,0.2491,0.0546
2025-12-03,TDW,1.0968,0.9547,1.0784,0.8311
2025-12-04,TDW,0.8955,0.9547,1.0784,0.8311
2025-12-05,TDW,0.8718,0.9547,1.0784,0.8311
2025-12-03,TDY,0.1146,0.1466,0.1754,0.1178
2025-12-04,TDY,0.1703,0.1466,0.1754,0.1178
2025-12-05,TDY,0.1551,0.1466,0.1754,0.1178
2025-12-03,TECH,0.2977,0.2659,0.3101,0.2216
2025-12-04,TECH,0.2154,0.2659,0.3101,0.2216
2025-12-05,TECH,0.2845,0.2659,0.3101,0.2216
2025-12-03,TECK,0.3349,0.2597,0.3271,0.1923
2025-12-04,TECK,0.2391,0.2597,0.3271,0.1923
2025-12-05,TECK,0.205,0.2597,0.3271,0.1923
2025-12-03,TEL,0.1278,0.1037,0.1246,0.0828
2025-12-04,TEL,0.0904,0.1037,0.1246,0.0828
2025-12-05,TEL,0.093,0.1037,0.1246,0.0828
2025-12-03,TER,0.3405,0.3306,0.3392,0.322
2025-12-04,TER,0.3263,0.3306,0.3392,0.322
2025-12-05,TER,0.325,0.3306,0.3392,0.322
2025-12-03,TFC,0.2487,0.199,0.2437,0.1542
2025-12-04,TFC,0.186,0.199,0.2437,0.1542
2025-12-05,TFC,0.1621,0.199,0.2437,0.1542
2025-12-03,TGT,0.1652,0.1468,0.1653,0.1284
2025-12-04,TGT,0.1471,0.1468,0.1653,0.1284
2025-12-05,TGT,0.1283,0.1468,0.1653,0.1284
2025-12-03,THD,0.0261,0.0465,0.0719,0.0211
2025-12-04,THD,0.0384,0.0465,0.0719,0.0211
2025-12-05,THD,0.0749,0.0465,0.0719,0.0211
2025-12-03,TIP,0.0224,0.0265,0.0301,0.0229
2025-12-04,TIP,0.0287,0.0265,0.0301,0.0229
2025-12-05,TIP,0.0284,0.0265,0.0301,0.0229
2025-12-03,TJX,0.0854,0.115,0.174,0.056
2025-12-04,TJX,0.0766,0.115,0.174,0.056
2025-12-05,TJX,0.1829,0.115,0.174,0.056
2025-12-03,TKO,0.0232,0.1661,0.2919,0.0404
2025-12-04,TKO,0.2595,0.1661,0.2919,0.0404
2025-12-05,TKO,0.2157,0.1661,0.2919,0.0404
2025-12-03,TLT,0.0265,0.0522,0.0745,0.0299
2025-12-04,TLT,0.0671,0.0522,0.0745,0.0299
2025-12-05,TLT,0.063,0.0522,0.0745,0.0299
2025-12-03,TMO,0.0932,0.0799,0.0934,0.0664
2025-12-04,TMO,0.0801,0.0799,0.0934,0.0664
2025-12-05,TMO,0.0663,0.0799,0.0934,0.0664
2025-12-03,TMUS,0.2767,0.2188,0.2714,0.1661
2025-12-04,TMUS,0.2059,0.2188,0.2714,0.1661
2025-12-05,TMUS,0.1737,0.2188,0.2714,0.1661
2025-12-03,TNX,0.0523,0.1195,0.1785,0.0604
2025-12-04,TNX,0.1632,0.1195,0.1785,0.0604
2025-12-05,TNX,0.143,0.1195,0.1785,0.0604
2025-12-03,TPL,0.506,0.4519,0.5053,0.3985
2025-12-04,TPL,0.4504,0.4519,0.5053,0.3985
2025-12-05,TPL,0.3993,0.4519,0.5053,0.3985
2025-12-03,TPR,0.5577,0.4725,0.558,0.387
2025-12-04,TPR,0.4733,0.4725,0.558,0.387
2025-12-05,TPR,0.3867,0.4725,0.558,0.387
2025-12-03,TRGP,0.5662,0.4735,0.5645,0.3825
2025-12-04,TRGP,0.47,0.4735,0.5645,0.3825
2025-12-05,TRGP,0.3843,0.4735,0.5645,0.3825
2025-12-03,TRMB,0.0626,0.0774,0.1049,0.0499
2025-12-04,TRMB,0.0605,0.0774,0.1049,0.0499
2025-12-05,TRMB,0.1091,0.0774,0.1049,0.0499
2025-12-03,TROW,0.1854,0.1612,0.1845,0.1379
2025-12-04,TROW,0.1593,0.1612,0.1845,0.1379
2025-12-05,TROW,0.139,0.1612,0.1845,0.1379
2025-12-03,TRV,0.0888,0.0799,0.0901,0.0697
2025-12-04,TRV,0.0822,0.0799,0.0901,0.0697
2025-12-05,TRV,0.0688,0.0799,0.0901,0.0697
2025-12-03,TS,0.6023,0.4683,0.5871,0.3495
2025-12-04,TS,0.4269,0.4683,0.5871,0.3495
2025-12-05,TS,0.3757,0.4683,0.5871,0.3495
2025-12-03,TSCO,0.2713,0.2134,0.2642,0.1625
2025-12-04,TSCO,0.1926,0.2134,0.2642,0.1625
2025-12-05,TSCO,0.1762,0.2134,0.2642,0.1625
2025-12-03,TSLA,0.4811,0.3778,0.4685,0.2871
2025-12-04,TSLA,0.3407,0.3778,0.4685,0.2871
2025-12-05,TSLA,0.3115,0.3778,0.4685,0.2871
2025-12-03,TSN,0.0752,0.1151,0.2016,0.0286
2025-12-04,TSN,0.0558,0.1151,0.2016,0.0286
2025-12-05,TSN,0.2144,0.1151,0.2016,0.0286
2025-12-03,TT,0.0877,0.0906,0.0941,0.0871
2025-12-04,TT,0.0944,0.0906,0.0941,0.0871
2025-12-05,TT,0.0896,0.0906,0.0941,0.0871
2025-12-03,TTD,0.4814,0.4404,0.4839,0.3969
2025-12-04,TTD,0.445,0.4404,0.4839,0.3969
2025-12-05,TTD,0.3948,0.4404,0.4839,0.3969
2025-12-03,TTWO,0.0275,0.118,0.1977,0.0383
2025-12-04,TTWO,0.1779,0.118,0.1977,0.0383
2025-12-05,TTWO,0.1485,0.118,0.1977,0.0383
2025-12-03,TUR,0.0988,0.1086,0.1286,0.0887
2025-12-04,TUR,0.0955,0.1086,0.1286,0.0887
2025-12-05,TUR,0.1316,0.1086,0.1286,0.0887
2025-12-03,TXN,0.0038,0.3125,0.5833,0.0418
2025-12-04,TXN,0.5099,0.3125,0.5833,0.0418
2025-12-05,TXN,0.4239,0.3125,0.5833,0.0418
2025-12-03,TXT,0.1141,0.1444,0.1751,0.1136
2025-12-04,TXT,0.1756,0.1444,0.1751,0.1136
2025-12-05,TXT,0.1435,0.1444,0.1751,0.1136
2025-12-03,TYL,0.1045,0.1282,0.1515,0.105
2025-12-04,TYL,0.1509,0.1282,0.1515,0.105
2025-12-05,TYL,0.1294,0.1282,0.1515,0.105
2025-12-03,TYX,0.0308,0.072,0.1082,0.0359
2025-12-04,TYX,0.0984,0.072,0.1082,0.0359
2025-12-05,TYX,0.0869,0.072,0.1082,0.0359
2025-12-03,UAL,0.079,0.4202,0.7209,0.1194
2025-12-04,UAL,0.647,0.4202,0.7209,0.1194
2025-12-05,UAL,0.5344,0.4202,0.7209,0.1194
2025-12-03,UBER,0.269,0.2581,0.2736,0.2426
2025-12-04,UBER,0.2649,0.2581,0.2736,0.2426
2025-12-05,UBER,0.2403,0.2581,0.2736,0.2426
2025-12-03,UDR,0.2292,0.1933,0.2265,0.1601
2025-12-04,UDR,0.1869,0.1933,0.2265,0.1601
2025-12-05,UDR,0.1638,0.1933,0.2265,0.1601
2025-12-03,UHS,0.366,0.3264,0.3651,0.2876
2025-12-04,UHS,0.3244,0.3264,0.3651,0.2876
2025-12-05,UHS,0.2886,0.3264,0.3651,0.2876
2025-12-03,ULTA,0.0807,0.4405,0.9947,-0.1136
2025-12-04,ULTA,0.1622,0.4405,0.9947,-0.1136
2025-12-05,ULTA,1.0787,0.4405,0.9947,-0.1136
2025-12-03,UNG,0.5672,0.4672,0.555,0.3793
2025-12-04,UNG,0.4023,0.4672,0.555,0.3793
2025-12-05,UNG,0.432,0.4672,0.555,0.3793
2025-12-03,UNH,0.4785,0.4854,0.5216,0.4491
2025-12-04,UNH,0.5246,0.4854,0.5216,0.4491
2025-12-05,UNH,0.453,0.4854,0.5216,0.4491
2025-12-03,UNP,0.1018,0.1066,0.1438,0.0695
2025-12-04,UNP,0.0721,0.1066,0.1438,0.0695
2025-12-05,UNP,0.1459,0.1066,0.1438,0.0695
2025-12-03,UPS,0.2664,0.393,0.5117,0.2742
2025-12-04,UPS,0.5021,0.393,0.5117,0.2742
2025-12-05,UPS,0.4104,0.393,0.5117,0.2742
2025-12-03,URA,0.0681,0.2909,0.5284,0.0535
2025-12-04,URA,0.264,0.2909,0.5284,0.0535
2025-12-05,URA,0.5407,0.2909,0.5284,0.0535
2025-12-03,URI,0.2413,0.2169,0.2381,0.1957
2025-12-04,URI,0.2058,0.2169,0.2381,0.1957
2025-12-05,URI,0.2036,0.2169,0.2381,0.1957
2025-12-03,URNM,0.0967,0.2381,0.4381,0.038
2025-12-04,URNM,0.1505,0.2381,0.4381,0.038
2025-12-05,URNM,0.467,0.2381,0.4381,0.038
2025-12-03,USB,0.2211,0.1906,0.218,0.1631
2025-12-04,USB,0.1679,0.1906,0.218,0.1631
2025-12-05,USB,0.1828,0.1906,0.218,0.1631
2025-12-03,USO,0.2094,0.1875,0.2111,0.1638
2025-12-04,USO,0.1907,0.1875,0.2111,0.1638
2025-12-05,USO,0.1624,0.1875,0.2111,0.1638
2025-12-03,UUP,0.0518,0.0519,0.0572,0.0466
2025-12-04,UUP,0.0572,0.0519,0.0572,0.0466
2025-12-05,UUP,0.0467,0.0519,0.0572,0.0466
2025-12-03,V,0.0258,0.0747,0.1312,0.0182
2025-12-04,V,0.0617,0.0747,0.1312,0.0182
2025-12-05,V,0.1365,0.0747,0.1312,0.0182
2025-12-03,VAL,0.8249,0.6885,0.8216,0.5555
2025-12-04,VAL,0.6817,0.6885,0.8216,0.5555
2025-12-05,VAL,0.5591,0.6885,0.8216,0.5555
2025-12-03,VICI,0.0042,0.0338,0.0596,0.0081
2025-12-04,VICI,0.0506,0.0338,0.0596,0.0081
2025-12-05,VICI,0.0467,0.0338,0.0596,0.0081
2025-12-03,VIX,0.0782,0.1212,0.1599,0.0825
2025-12-04,VIX,0.153,0.1212,0.1599,0.0825
2025-12-05,VIX,0.1326,0.1212,0.1599,0.0825
2025-12-03,VLO,0.0319,0.038,0.0503,0.0257
2025-12-04,VLO,0.03,0.038,0.0503,0.0257
2025-12-05,VLO,0.0521,0.038,0.0503,0.0257
2025-12-03,VLTO,0.0504,0.0659,0.1051,0.0266
2025-12-04,VLTO,0.0367,0.0659,0.1051,0.0266
2025-12-05,VLTO,0.1105,0.0659,0.1051,0.0266
2025-12-03,VMC,0.1838,0.1414,0.1799,0.103
2025-12-04,VMC,0.1317,0.1414,0.1799,0.103
2025-12-05,VMC,0.1088,0.1414,0.1799,0.103
2025-12-03,VNM,0.1408,0.1443,0.1593,0.1293
2025-12-04,VNM,0.1607,0.1443,0.1593,0.1293
2025-12-05,VNM,0.1313,0.1443,0.1593,0.1293
2025-12-03,VRSK,0.0606,0.0902,0.1179,0.0625
